company_name,company_slug,fiscal_year,official_doc_type,official_doc_type_label,selected_canonical_document_id,sha256,final_path,final_file_exists,page_count,audit_bucket,audit_priority,validation_status_merged,selection_status,company_name_detected_in_text
LVMH,lvmh,2024,08_anticorruption_policy,Anti-corruption policy,canonical_db6142903df0673a6788d426,72d17e868769c4559f7fdb6d064fae0d7bbf774110da8234a7b3383dd6653757,C:\Users\hp\Desktop\ESG\ESGFinalCorpus\lvmh\2024\08_anticorruption_policy\document.pdf,True,11,QUARANTINE_LIKELY_WRONG_COMPANY,1,likely_wrong_company,selected_needs_review,False
LVMH,lvmh,2024,11_environmental_policy,Environmental policy,canonical_a092d83018c5d53b074e87e0,f9fc9f8d8cc014eb059ca6adebf141b2db9f4365acb839d9f149ce6330e5bdf4,C:\Users\hp\Desktop\ESG\ESGFinalCorpus\lvmh\2024\11_environmental_policy\document.pdf,True,11,QUARANTINE_LIKELY_WRONG_COMPANY,1,likely_wrong_company,selected_needs_review,False
LVMH,lvmh,2024,12_supplier_code_of_conduct,Supplier code of conduct,canonical_fa44ab9377ed882a0cd72866,e587fc8f00f85c7a16c98fc231918507e0e77beaeaa6979e35e9af09f2261533,C:\Users\hp\Desktop\ESG\ESGFinalCorpus\lvmh\2024\12_supplier_code_of_conduct\document.pdf,True,5,QUARANTINE_LIKELY_WRONG_COMPANY,1,likely_wrong_company,selected_needs_review,False
LVMH,lvmh,2024,14_earnings_call_transcripts,Earnings call transcripts,canonical_b776f276bbe7d022862ef6c5,539e75ccbf37782bb95f6b0d461d50cf615c40798d8a6746f3aeb4915f9e3c8c,C:\Users\hp\Desktop\ESG\ESGFinalCorpus\lvmh\2024\14_earnings_call_transcripts\document.pdf,True,14,QUARANTINE_LIKELY_WRONG_COMPANY,1,likely_wrong_company,selected_needs_review,False
LVMH,lvmh,2024,19_third_party_assurance_report,Third-party assurance report,canonical_a926eb0b05f78bcfa4a232f7,25b27a8258de98fe7d8f2d09a71fe9b6392067e2166a71092386d5b716ba8f02,C:\Users\hp\Desktop\ESG\ESGFinalCorpus\lvmh\2024\19_third_party_assurance_report\document.pdf,True,5,QUARANTINE_LIKELY_WRONG_COMPANY,1,likely_wrong_company,selected_needs_review,False
